EPA_PM2.5,time_hourly,PM2.5,Temperature,Humidity,HR,device_id
11.000,2019-09-08 05:00:00,37.900,25.298,89.900,5,08BEAC028770
11.000,2019-09-08 05:00:00,18.100,25.274,91.700,5,08BEAC028772
10.000,2019-09-08 06:00:00,37.556,26.026,86.889,6,08BEAC028770
10.000,2019-09-08 06:00:00,18.500,26.035,88.400,6,08BEAC028772
4.000,2019-09-08 08:00:00,9.900,32.680,64.400,8,08BEAC028770
4.000,2019-09-08 08:00:00,9.556,30.351,69.556,8,08BEAC028772
11.000,2019-09-08 09:00:00,8.900,30.705,67.800,9,08BEAC028770
11.000,2019-09-08 09:00:00,8.000,28.707,75.700,9,08BEAC028772
16.000,2019-09-08 10:00:00,12.889,30.966,67.778,10,08BEAC028770
16.000,2019-09-08 10:00:00,9.100,29.066,75.600,10,08BEAC028772
18.000,2019-09-08 11:00:00,13.300,30.602,69.300,11,08BEAC028770
18.000,2019-09-08 11:00:00,11.800,29.027,76.400,11,08BEAC028772
17.000,2019-09-08 12:00:00,12.300,30.580,69.300,12,08BEAC028770
17.000,2019-09-08 12:00:00,11.100,29.430,74.000,12,08BEAC028772
16.000,2019-09-08 13:00:00,8.600,30.180,70.900,13,08BEAC028770
16.000,2019-09-08 13:00:00,7.500,29.727,73.600,13,08BEAC028772
7.000,2019-09-08 14:00:00,6.700,29.380,74.300,14,08BEAC028770
7.000,2019-09-08 14:00:00,6.333,29.098,76.222,14,08BEAC028772
5.000,2019-09-08 15:00:00,8.000,29.619,75.500,15,08BEAC028770
5.000,2019-09-08 15:00:00,7.700,29.413,76.500,15,08BEAC028772
3.000,2019-09-08 17:00:00,5.900,27.623,82.100,17,08BEAC028770
3.000,2019-09-08 17:00:00,5.400,27.547,83.200,17,08BEAC028772
9.000,2019-09-08 18:00:00,10.600,27.547,81.200,18,08BEAC028770
9.000,2019-09-08 18:00:00,10.100,27.510,83.000,18,08BEAC028772
7.000,2019-09-08 19:00:00,23.800,27.322,76.300,19,08BEAC028770
7.000,2019-09-08 19:00:00,21.778,27.360,77.778,19,08BEAC028772
